,Player,Player_url,Duration,Type,Season
975,Ridgeciano Haps,https://www.transfermarkt.com/ridgeciano-haps/profil/spieler/228444,344,"Fibula Fracture , Fibula Fracture ,",2023
976,Silvan Hefti,https://www.transfermarkt.com/silvan-hefti/profil/spieler/237666,26,"Unknown Injury , Unknown Injury ,",2023
977,Milan Badelj,https://www.transfermarkt.com/milan-badelj/profil/spieler/40633,130,"Unknown Injury , Unknown Injury , Unknown Injury , Unknown Injury ,",2023
978,Morten Thorsby,https://www.transfermarkt.com/morten-thorsby/profil/spieler/226524,75,"Surgery , Ill , Surgery ,",2023
979,Pablo Galdames,https://www.transfermarkt.com/pablo-galdames/profil/spieler/313830,44,"Knee Injury ,",2023
980,Junior Messias,https://www.transfermarkt.com/junior-messias/profil/spieler/449151,101,"Adductor problems , Biceps femoris muscle injury , Muscle Fatigue , Muscular problems ,",2023
981,Mateo Retegui,https://www.transfermarkt.com/mateo-retegui/profil/spieler/554903,14,"Knee Injury ,",2023
982,Caleb Ekuban,https://www.transfermarkt.com/caleb-ekuban/profil/spieler/199953,302,"Achilles tendon surgery , Achilles tendon surgery ,",2023
983,Vincenzo Fiorillo,https://www.transfermarkt.com/vincenzo-fiorillo/profil/spieler/55000,6,"Hand Injury ,",2023
984,Flavius Daniliuc,https://www.transfermarkt.com/flavius-daniliuc/profil/spieler/322655,8,"Unknown Injury , Unknown Injury ,",2023
985,Lorenzo Pirola,https://www.transfermarkt.com/lorenzo-pirola/profil/spieler/487834,12,"Unknown Injury , Flu ,",2023
986,Matteo Lovato,https://www.transfermarkt.com/matteo-lovato/profil/spieler/459655,123,"Muscular problems , Head Injury , Ankle problems , Ankle Injury , Muscular problems ,",2023
987,Dylan Bronn,https://www.transfermarkt.com/dylan-bronn/profil/spieler/450417,24,"Unknown Injury , Thigh Problems , Unknown Injury ,",2023
988,Norbert Gyomber,https://www.transfermarkt.com/norbert-gyomber/profil/spieler/205054,194,"Unknown Injury , Unknown Injury , Muscular problems , Unknown Injury , Unknown Injury , Muscular problems ,",2023
989,Federico Fazio,https://www.transfermarkt.com/federico-fazio/profil/spieler/45314,175,"Muscular problems , Calf Injury , Rest , Distortion of the ankle ,",2023
990,Domagoj Bradaric,https://www.transfermarkt.com/domagoj-bradaric/profil/spieler/357796,20,"Unknown Injury , Muscle Injury ,",2023
991,Pasquale Mazzocchi,https://www.transfermarkt.com/pasquale-mazzocchi/profil/spieler/250153,114,"Muscular problems , Fitness , Knee Surgery ,",2023
992,Giulio Maggiore,https://www.transfermarkt.com/giulio-maggiore/profil/spieler/353796,127,"Muscular problems , Hamstring Injury , Hamstring Injury ,",2023
993,Lassana Coulibaly,https://www.transfermarkt.com/lassana-coulibaly/profil/spieler/386552,6,"Muscular problems , Muscular problems ,",2023
994,Emil Bohinen,https://www.transfermarkt.com/emil-bohinen/profil/spieler/406806,69,"Medial Collateral Ligament Injury ,",2023
995,Grigoris Kastanos,https://www.transfermarkt.com/grigoris-kastanos/profil/spieler/298635,12,"Flu , Flu ,",2023
996,Antonio Candreva,https://www.transfermarkt.com/antonio-candreva/profil/spieler/25488,10,"Muscular problems ,",2023
997,Agustín Martegani,https://www.transfermarkt.com/agustin-martegani/profil/spieler/732507,25,"Ankle Injury ,",2023
998,Jovane,https://www.transfermarkt.com/jovane/profil/spieler/448466,298,"Unknown Injury , Knock , Unknown Injury , Knock ,",2023
999,Boulaye Dia,https://www.transfermarkt.com/boulaye-dia/profil/spieler/626913,42,"Knee Problems , Calf Problems , Knee Problems ,",2023
1000,Simy,https://www.transfermarkt.com/simy/profil/spieler/194549,71,"Unknown Injury ,",2023
1001,Alessandro Sorrentino,https://www.transfermarkt.com/alessandro-sorrentino/profil/spieler/542588,8,"Unknown Injury ,",2023
1002,Pablo Marí,https://www.transfermarkt.com/pablo-mari/profil/spieler/210178,79,"Bruise , Surgery , Abdominal muscles injury ,",2023
1003,Andrea Carboni,https://www.transfermarkt.com/andrea-carboni/profil/spieler/481834,3,"Contracture ,",2023
1004,Armando Izzo,https://www.transfermarkt.com/armando-izzo/profil/spieler/32113,55,"Unknown Injury , Muscle Fatigue , Unknown Injury ,",2023
1005,Giorgio Cittadini,https://www.transfermarkt.com/giorgio-cittadini/profil/spieler/616628,172,"Biceps femoris muscle injury , Unknown Injury , Biceps femoris muscle injury , Unknown Injury ,",2023
1006,Luca Caldirola,https://www.transfermarkt.com/luca-caldirola/profil/spieler/88680,12,"Unknown Injury , Unknown Injury ,",2023
1007,Danilo D'Ambrosio,https://www.transfermarkt.com/danilo-dambrosio/profil/spieler/55769,74,"Muscle Fatigue , Adductor problems , Muscle Injury , Muscle Fatigue , Muscle Fatigue ,",2023
1008,Davide Bettella,https://www.transfermarkt.com/davide-bettella/profil/spieler/357995,65,"Biceps femoris muscle injury , Muscular problems ,",2023
1009,Pedro Pereira,https://www.transfermarkt.com/pedro-pereira/profil/spieler/314965,9,"Unknown Injury ,",2023
1010,Giulio Donati,https://www.transfermarkt.com/giulio-donati/profil/spieler/88684,26,"Unknown Injury ,",2023
1011,Matteo Pessina,https://www.transfermarkt.com/matteo-pessina/profil/spieler/332179,116,"Muscular problems , Muscular problems ,",2023
1012,Roberto Gagliardini,https://www.transfermarkt.com/roberto-gagliardini/profil/spieler/197471,22,"Back trouble , Back trouble ,",2023
1013,Andrea Colpani,https://www.transfermarkt.com/andrea-colpani/profil/spieler/392959,17,"Muscular problems ,",2023
1014,Jean-Daniel Akpa Akpro,https://www.transfermarkt.com/jean-daniel-akpa-akpro/profil/spieler/170481,118,"Distortion of the ankle , Unknown Injury , Unknown Injury , Distortion of the ankle , Unknown Injury , Unknown Injury ,",2023
1015,Georgios Kyriakopoulos,https://www.transfermarkt.com/georgios-kyriakopoulos/profil/spieler/311178,29,"Unknown Injury , intestial virus ,",2023
1016,Gianluca Caprari,https://www.transfermarkt.com/gianluca-caprari/profil/spieler/146752,6,"Muscle Fatigue , Muscle Fatigue ,",2023
1017,Dany Mota,https://www.transfermarkt.com/dany-mota/profil/spieler/347253,38,"Abdominal Influenza , Ankle Injury , Muscular problems , Muscle Fatigue , Leg Injury ,",2023
1018,Lorenzo Colombo,https://www.transfermarkt.com/lorenzo-colombo/profil/spieler/487843,11,"Fever , Flu , Fever ,",2023
1019,Etrit Berisha,https://www.transfermarkt.com/etrit-berisha/profil/spieler/77825,28,"Elbow Injury , Knee Problems ,",2023
1020,Ardian Ismajli,https://www.transfermarkt.com/ardian-ismajli/profil/spieler/435228,86,"Muscular problems , Unknown Injury , Unknown Injury , Unknown Injury , Muscle Injury , Muscular problems ,",2023
1021,Sebastian Walukiewicz,https://www.transfermarkt.com/sebastian-walukiewicz/profil/spieler/345458,19,"Unknown Injury , Distortion of the ankle ,",2023
1022,Giuseppe Pezzella,https://www.transfermarkt.com/giuseppe-pezzella/profil/spieler/336960,24,"intestial virus , Unknown Injury ,",2023
1023,Bartosz Bereszynski,https://www.transfermarkt.com/bartosz-bereszynski/profil/spieler/144143,26,"Knee Injury , Knee Injury ,",2023
1024,Alberto Grassi,https://www.transfermarkt.com/alberto-grassi/profil/spieler/197473,140,"Unknown Injury , Fractured Rib , Unknown Injury , Fractured Rib ,",2023
1025,Razvan Marin,https://www.transfermarkt.com/razvan-marin/profil/spieler/295183,41,"Muscle Injury ,",2023
1026,Simone Bastoni,https://www.transfermarkt.com/simone-bastoni/profil/spieler/257751,109,"Unknown Injury , Meniscal Injury , Unknown Injury ,",2023
1027,Youssef Maleh,https://www.transfermarkt.com/youssef-maleh/profil/spieler/324377,52,"Distortion of the ankle , Unknown Injury , Muscle Fatigue , Distortion of the ankle , Unknown Injury ,",2023
1028,Luca Belardinelli,https://www.transfermarkt.com/luca-belardinelli/profil/spieler/467994,68,"Unknown Injury , Unknown Injury , Unknown Injury ,",2023
1029,Filippo Ranocchia,https://www.transfermarkt.com/filippo-ranocchia/profil/spieler/489611,40,"Muscle Fatigue , Unknown Injury , Muscle Fatigue , Unknown Injury ,",2023
1030,Tommaso Baldanzi,https://www.transfermarkt.com/tommaso-baldanzi/profil/spieler/641537,72,"Unknown Injury , Unknown Injury , Unknown Injury , Unknown Injury ,",2023
1031,Daniel Maldini,https://www.transfermarkt.com/daniel-maldini/profil/spieler/539134,69,"Muscular problems , Flu , Muscle Fatigue ,",2023
1032,Viktor Kovalenko,https://www.transfermarkt.com/viktor-kovalenko/profil/spieler/203842,117,"Fever , Tear in the abductor muscle , Biceps femoris muscle injury , Muscular problems , Muscle Fatigue ,",2023
1033,Nicolò Cambiaghi,https://www.transfermarkt.com/nicolo-cambiaghi/profil/spieler/459151,100,"Biceps femoris muscle injury , Hamstring Injury , Biceps femoris muscle injury ,",2023
1034,Emmanuel Gyasi,https://www.transfermarkt.com/emmanuel-gyasi/profil/spieler/241076,14,"Muscular problems , Muscular problems ,",2023
1035,Francesco Caputo,https://www.transfermarkt.com/francesco-caputo/profil/spieler/84765,9,"Fever ,",2023
1036,Stiven Shpendi,https://www.transfermarkt.com/stiven-shpendi/profil/spieler/931567,24,"Knee Injury , Sprain , Bruise ,",2023
1037,Mattia Destro,https://www.transfermarkt.com/mattia-destro/profil/spieler/88683,157,"Calf Problems , Muscular problems ,",2023
1038,Lorenzo Montipò,https://www.transfermarkt.com/lorenzo-montipo/profil/spieler/241923,5,"Fever ,",2023
1039,Isak Hien,https://www.transfermarkt.com/isak-hien/profil/spieler/503075,22,"Tear in the abductor muscle ,",2023
1040,Diego Coppola,https://www.transfermarkt.com/diego-coppola/profil/spieler/660860,204,"Knee Injury , Leg Injury , Knee Injury , Leg Injury ,",2023
1041,Koray Günter,https://www.transfermarkt.com/koray-gunter/profil/spieler/115763,80,"Muscular problems , Hamstring Injury , Unknown Injury , Muscular problems , Hamstring Injury , Unknown Injury ,",2023
1042,Giangiacomo Magnani,https://www.transfermarkt.com/giangiacomo-magnani/profil/spieler/310458,12,"Unknown Injury , Unknown Injury ,",2023
1043,Pawel Dawidowicz,https://www.transfermarkt.com/pawel-dawidowicz/profil/spieler/248732,148,"Biceps femoris muscle injury , Unknown Injury , Muscle Injury , Bruise , Biceps femoris muscle injury , Unknown Injury , Muscle Injury ,",2023
1044,Bruno Amione,https://www.transfermarkt.com/bruno-amione/profil/spieler/644676,3,"Unknown Injury ,",2023
1045,Josh Doig,https://www.transfermarkt.com/josh-doig/profil/spieler/567129,46,"Muscular problems , Foot Injury , Flu , Unknown Injury ,",2023
1046,Davide Faraoni,https://www.transfermarkt.com/davide-faraoni/profil/spieler/73926,173,"Muscular problems , Hamstring Injury , Unknown Injury , Unknown Injury , Muscular problems ,",2023
1047,Suat Serdar,https://www.transfermarkt.com/suat-serdar/profil/spieler/261905,14,"Infection ,",2023
1048,Michael Folorunsho,https://www.transfermarkt.com/michael-folorunsho/profil/spieler/377042,69,"Unknown Injury , Knee Problems , Knee Injury ,",2023
1049,Filippo Terracciano,https://www.transfermarkt.com/filippo-terracciano/profil/spieler/631007,7,"Bruise ,",2023
1050,Darko Lazović,https://www.transfermarkt.com/darko-lazovi%C4%87/profil/spieler/70411,142,"Hamstring Injury , Muscle Fatigue , Muscular problems , Hamstring Injury , Muscle Fatigue , Muscular problems ,",2023
1051,Ondrej Duda,https://www.transfermarkt.com/ondrej-duda/profil/spieler/232418,172,"Cruciate Ligament Injury , Cruciate Ligament Injury ,",2023
1052,Riccardo Saponara,https://www.transfermarkt.com/riccardo-saponara/profil/spieler/88909,12,"Flu , Unknown Injury ,",2023
1053,Tomas Suslov,https://www.transfermarkt.com/tomas-suslov/profil/spieler/540333,50,"Unknown Injury , Unknown Injury ,",2023
1054,Ajdin Hrustic,https://www.transfermarkt.com/ajdin-hrustic/profil/spieler/265625,169,"Ankle Surgery , Unknown Injury , Muscular problems ,",2023
1055,Cyril Ngonge,https://www.transfermarkt.com/cyril-ngonge/profil/spieler/358032,26,"Injury to the ankle ,",2023
1056,Jordi Mboula,https://www.transfermarkt.com/jordi-mboula/profil/spieler/331498,29,"Hamstring Injury ,",2023
1057,Thomas Henry,https://www.transfermarkt.com/thomas-henry/profil/spieler/412513,251,"Cruciate Ligament Rupture ,",2023
1058,Milan Djuric,https://www.transfermarkt.com/milan-djuric/profil/spieler/67556,97,"Edema in the knee , Meniscal Injury , Muscle Fatigue , Edema in the knee , Meniscal Injury ,",2023
1059,Marin Pongracic,https://www.transfermarkt.com/marin-pongracic/profil/spieler/282144,266,"Ankle Surgery , Ankle Surgery ,",2023
1060,Ahmed Touba,https://www.transfermarkt.com/ahmed-touba/profil/spieler/325924,31,"Unknown Injury , Unknown Injury , Unknown Injury ,",2023
1061,Kastriot Dermaku,https://www.transfermarkt.com/kastriot-dermaku/profil/spieler/163647,277,"Biceps femoris muscle injury , Pubalgia , Biceps femoris muscle injury ,",2023
1062,Antonino Gallo,https://www.transfermarkt.com/antonino-gallo/profil/spieler/392516,2,"Unknown Injury ,",2023
1063,Lorenzo Venuti,https://www.transfermarkt.com/lorenzo-venuti/profil/spieler/240219,57,"Fever , Muscle Injury , Unknown Injury ,",2023
1064,Alexis Blin,https://www.transfermarkt.com/alexis-blin/profil/spieler/236041,5,"Unknown Injury ,",2023
1065,Hamza Rafia,https://www.transfermarkt.com/hamza-rafia/profil/spieler/418571,7,"Unknown Injury ,",2023
1066,Lameck Banda,https://www.transfermarkt.com/lameck-banda/profil/spieler/545538,17,"Unknown Injury ,",2023
1067,Nicola Sansone,https://www.transfermarkt.com/nicola-sansone/profil/spieler/82048,142,"Strain , Fractured Foot , Unknown Injury , Strain , Fractured Foot ,",2023
1068,Marcin Listkowski,https://www.transfermarkt.com/marcin-listkowski/profil/spieler/291276,13,"Unknown Injury ,",2023
1069,Gabriel Strefezza,https://www.transfermarkt.com/gabriel-strefezza/profil/spieler/457673,13,"Muscle Injury ,",2023
1070,Pontus Almqvist,https://www.transfermarkt.com/pontus-almqvist/profil/spieler/300532,37,"Calf Injury ,",2023
1071,Roberto Piccoli,https://www.transfermarkt.com/roberto-piccoli/profil/spieler/432092,98,"Contracture , Unknown Injury , Biceps femoris muscle injury ,",2023
1072,Elio Capradossi,https://www.transfermarkt.com/elio-capradossi/profil/spieler/238947,91,"Meniscus Damage ,",2023
1073,Edoardo Goldaniga,https://www.transfermarkt.com/edoardo-goldaniga/profil/spieler/242940,43,"Partial damage to the cruciate ligament ,",2023
1074,Ibrahim Sulemana,https://www.transfermarkt.com/ibrahim-sulemana/profil/spieler/982267,57,"Unknown Injury , Muscular problems , Unknown Injury ,",2023
1075,Alessandro Deiola,https://www.transfermarkt.com/alessandro-deiola/profil/spieler/235931,68,"Ankle Injury ,",2023
1076,Marko Rog,https://www.transfermarkt.com/marko-rog/profil/spieler/317482,76,"Calf Strain , Unknown Injury ,",2023
1077,Nicolas Viola,https://www.transfermarkt.com/nicolas-viola/profil/spieler/85393,59,"Unknown Injury ,",2023
1078,Jakub Jankto,https://www.transfermarkt.com/jakub-jankto/profil/spieler/319160,54,"Ill , Unknown Injury , Unknown Injury ,",2023
1079,Gaetano Oristanio,https://www.transfermarkt.com/gaetano-oristanio/profil/spieler/613393,16,"Unknown Injury , Unknown Injury ,",2023
1080,Marco Mancosu,https://www.transfermarkt.com/marco-mancosu/profil/spieler/51736,68,"Unknown Injury , Muscular problems ,",2023
1081,Andrea Petagna,https://www.transfermarkt.com/andrea-petagna/profil/spieler/199258,33,"Muscle Fatigue , Muscular problems ,",2023
1082,Leonardo Pavoletti,https://www.transfermarkt.com/leonardo-pavoletti/profil/spieler/64793,104,"Unknown Injury , Disrupted Calf Muscle , Muscular problems ,",2023
1083,Caleb Okoli,https://www.transfermarkt.com/caleb-okoli/profil/spieler/461833,51,"Ankle problems , Foot Injury , Ankle problems ,",2023
1084,Simone Romagnoli,https://www.transfermarkt.com/simone-romagnoli/profil/spieler/88706,125,"Rest , Muscle Injury , Rest ,",2023
1085,Anthony Oyono,https://www.transfermarkt.com/anthony-oyono/profil/spieler/804812,160,"Navicular Bone Fracture , Navicular Bone Fracture ,",2023
1086,Luca Mazzitelli,https://www.transfermarkt.com/luca-mazzitelli/profil/spieler/226025,99,"Muscular problems , Calf Injury ,",2023
1087,Karlo Lulic,https://www.transfermarkt.com/karlo-lulic/profil/spieler/240252,221,"Cruciate Ligament Rupture ,",2023
1088,Reinier,https://www.transfermarkt.com/reinier/profil/spieler/627226,103,"Hamstring Injury , Ankle Injury , Muscular problems ,",2023
1089,Giuseppe Caso,https://www.transfermarkt.com/giuseppe-caso/profil/spieler/398030,26,"Unknown Injury ,",2023
1090,Arijon Ibrahimovic,https://www.transfermarkt.com/arijon-ibrahimovic/profil/spieler/744728,28,"Virus Infection , Virus Infection ,",2023
1091,Kaio Jorge,https://www.transfermarkt.com/kaio-jorge/profil/spieler/620477,119,"Fitness ,",2023
1092,Marvin Cuni,https://www.transfermarkt.com/marvin-cuni/profil/spieler/453864,30,"Cold , Thigh Problems , Cold , Thigh Problems ,",2023
1093,Thibaut Courtois,https://www.transfermarkt.com/thibaut-courtois/profil/spieler/108390,33,"Adductor problems , Hamstring Injury , Sciatic Problem ,",2023
1094,Éder Militão,https://www.transfermarkt.com/eder-militao/profil/spieler/401530,22,"Muscle Injury , Hamstring Injury , Muscle Injury ,",2023
1095,David Alaba,https://www.transfermarkt.com/david-alaba/profil/spieler/59016,56,"Rest , Hamstring Injury , Muscle Injury ,",2023
1096,Ferland Mendy,https://www.transfermarkt.com/ferland-mendy/profil/spieler/291417,144,"Muscle Injury , Muscle Injury , Muscle Injury ,",2023
1097,Daniel Carvajal,https://www.transfermarkt.com/daniel-carvajal/profil/spieler/138927,38,"Rest , Muscle Injury , Rest , Muscle Injury ,",2023
1098,Lucas Vázquez,https://www.transfermarkt.com/lucas-vazquez/profil/spieler/221316,33,"Ankle Injury ,",2023
1099,Aurélien Tchouaméni,https://www.transfermarkt.com/aurelien-tchouameni/profil/spieler/413112,30,"Flu , Muscle Injury , Muscle Injury ,",2023
1100,Jude Bellingham,https://www.transfermarkt.com/jude-bellingham/profil/spieler/581678,2,"Knee Injury ,",2023
1101,Federico Valverde,https://www.transfermarkt.com/federico-valverde/profil/spieler/369081,8,"Dead Leg , Dead Leg ,",2023
1102,Toni Kroos,https://www.transfermarkt.com/toni-kroos/profil/spieler/31909,28,"Abdominal Influenza , Influenza , Abdominal Influenza , Influenza ,",2023
1103,Dani Ceballos,https://www.transfermarkt.com/dani-ceballos/profil/spieler/319745,20,"Knock ,",2023
1104,Luka Modric,https://www.transfermarkt.com/luka-modric/profil/spieler/27992,26,"Muscle Fatigue , Strain , Muscle Fatigue , Strain ,",2023
1105,Brahim Díaz,https://www.transfermarkt.com/brahim-diaz/profil/spieler/314678,6,"Knee Injury , Contracture ,",2023
1106,Arda Güler,https://www.transfermarkt.com/arda-guler/profil/spieler/861410,40,"Fitness , Knee Injury , Abdominal Influenza ,",2023
1107,Vinicius Junior,https://www.transfermarkt.com/vinicius-junior/profil/spieler/371998,3,"Knee Problems ,",2023
1108,Rodrygo,https://www.transfermarkt.com/rodrygo/profil/spieler/412363,38,"Rest , Rest , Rest , Rest , Problems with the left hip flexor , Muscle Fatigue , Rest , Rest ,",2023
1109,Joselu,https://www.transfermarkt.com/joselu/profil/spieler/81999,34,"Muscle Injury , Muscle Injury ,",2023
1110,Marc-André ter Stegen,https://www.transfermarkt.com/marc-andre-ter-stegen/profil/spieler/74857,10,"Abdominal Influenza , Abdominal Influenza ,",2023
1111,Ronald Araújo,https://www.transfermarkt.com/ronald-araujo/profil/spieler/480267,110,"Calf Injury , Tear in the abductor muscle , Adductors avulsion ,",2023
1112,Jules Koundé,https://www.transfermarkt.com/jules-kounde/profil/spieler/411975,52,"Muscular problems , Achilles tendon problems , Muscular problems ,",2023
1113,Andreas Christensen,https://www.transfermarkt.com/andreas-christensen/profil/spieler/196948,69,"Muscle Injury , Sprained ankle , Cold ,",2023
1114,Iñigo Martínez,https://www.transfermarkt.com/inigo-martinez/profil/spieler/158863,146,"Calf Strain , Heelspur , Knee Problems ,",2023
1115,Alejandro Balde,https://www.transfermarkt.com/alejandro-balde/profil/spieler/636688,122,"Ruptured ankle ligament , Ruptured ankle ligament ,",2023
1116,Sergi Roberto,https://www.transfermarkt.com/sergi-roberto/profil/spieler/85370,125,"Hamstring Injury , Shoulder Injury , Muscular problems , Hamstring Injury , Shoulder Injury ,",2023
1117,Pedri,https://www.transfermarkt.com/pedri/profil/spieler/683840,156,"Hamstring Injury , Muscle Injury , Hamstring Injury ,",2023
1118,Frenkie de Jong,https://www.transfermarkt.com/frenkie-de-jong/profil/spieler/326330,96,"Knee Injury , Muscle Injury , Knee Injury , Muscle Injury ,",2023
1119,Lamine Yamal,https://www.transfermarkt.com/lamine-yamal/profil/spieler/937958,31,"Unknown Injury ,",2023
1120,Robert Lewandowski,https://www.transfermarkt.com/robert-lewandowski/profil/spieler/38253,12,"Hamstring Injury ,",2023
1121,Jan Oblak,https://www.transfermarkt.com/jan-oblak/profil/spieler/121483,92,"Back Injury ,",2023
1122,José María Giménez,https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845,273,"Knee Injury , Unknown Injury , Back trouble , Tonsillitis , Knee Injury , Unknown Injury ,",2023
1123,Caglar Söyüncü,https://www.transfermarkt.com/caglar-soyuncu/profil/spieler/320141,158,"Muscle Injury , Bruised Knee , Muscle Injury , Bruised Knee ,",2023
1124,Stefan Savic,https://www.transfermarkt.com/stefan-savic/profil/spieler/107010,286,"Fractured Toe , Muscle Injury , Fractured Toe , Muscle Injury ,",2023
1125,Reinildo Mandava,https://www.transfermarkt.com/reinildo-mandava/profil/spieler/240692,202,"Cruciate Ligament Rupture ,",2023
1126,César Azpilicueta,https://www.transfermarkt.com/cesar-azpilicueta/profil/spieler/57500,40,"Head Injury , Head Injury ,",2023
1127,Marcos Llorente,https://www.transfermarkt.com/marcos-llorente/profil/spieler/282411,118,"Muscle Injury ,",2023
1128,Koke,https://www.transfermarkt.com/koke/profil/spieler/74229,42,"Muscle Injury , Muscle Injury ,",2023
1129,Thomas Lemar,https://www.transfermarkt.com/thomas-lemar/profil/spieler/205562,6,"Muscle Injury , Muscle Injury ,",2023
1130,Vitolo,https://www.transfermarkt.com/vitolo/profil/spieler/67082,399,"Knee Injury , Hamstring Injury , Knee Injury ,",2023
1131,Memphis Depay,https://www.transfermarkt.com/memphis-depay/profil/spieler/167850,344,"Calf Injury , Muscle Injury , Thigh Problems , Calf Injury , Muscle Injury , Thigh Problems ,",2023
1132,Robin Le Normand,https://www.transfermarkt.com/robin-le-normand/profil/spieler/351809,70,"Metatarsal Fracture , Metatarsal Fracture ,",2023
1133,Igor Zubeldia,https://www.transfermarkt.com/igor-zubeldia/profil/spieler/355628,22,"Hamstring Injury , Hamstring Injury ,",2023
1134,Aritz Elustondo,https://www.transfermarkt.com/aritz-elustondo/profil/spieler/229804,59,"Ankle Injury ,",2023
1135,Jon Pacheco,https://www.transfermarkt.com/jon-pacheco/profil/spieler/580560,70,"Ankle Injury , Ankle Injury ,",2023
1136,Aihen Muñoz,https://www.transfermarkt.com/aihen-munoz/profil/spieler/517842,56,"Hamstring Injury ,",2023
1137,Hamari Traoré,https://www.transfermarkt.com/hamari-traore/profil/spieler/297070,39,"Knock ,",2023
1138,Álvaro Odriozola,https://www.transfermarkt.com/alvaro-odriozola/profil/spieler/280730,12,"Muscle Injury ,",2023
1139,Martín Zubimendi,https://www.transfermarkt.com/martin-zubimendi/profil/spieler/423440,9,"Tear in the abductor muscle ,",2023
1140,Mikel Merino,https://www.transfermarkt.com/mikel-merino/profil/spieler/338424,50,"Hamstring Injury , Hamstring Injury ,",2023
1141,Beñat Turrientes,https://www.transfermarkt.com/benat-turrientes/profil/spieler/634431,39,"Hamstring Injury ,",2023
1142,Brais Méndez,https://www.transfermarkt.com/brais-mendez/profil/spieler/309110,36,"Tear in the abductor muscle , Tear in the abductor muscle ,",2023
1143,Arsen Zakharyan,https://www.transfermarkt.com/arsen-zakharyan/profil/spieler/555143,16,"Leg Injury , Bruised Knee ,",2023
1144,Ander Barrenetxea,https://www.transfermarkt.com/ander-barrenetxea/profil/spieler/616369,228,"Muscular problems , Muscular problems , Muscle Injury , Muscular problems , Muscular problems , Muscle Injury ,",2023
1145,Takefusa Kubo,https://www.transfermarkt.com/takefusa-kubo/profil/spieler/405398,12,"Shoulder Injury , Shoulder Injury ,",2023
1146,Umar Sadiq,https://www.transfermarkt.com/umar-sadiq/profil/spieler/337715,582,"Cruciate Ligament Rupture , Cruciate Ligament Rupture ,",2023
1147,André Silva,https://www.transfermarkt.com/andre-silva/profil/spieler/198008,117,"Hamstring Injury ,",2023
1148,Mohamed-Ali Cho,https://www.transfermarkt.com/mohamed-ali-cho/profil/spieler/670847,124,"Ankle Injury , Ankle Injury , Hamstring Injury , Hamstring Injury ,",2023
1149,Carlos Fernández,https://www.transfermarkt.com/carlos-fernandez/profil/spieler/216464,172,"Hamstring Injury , Hamstring Injury , Hamstring Injury , Hamstring Injury , Hamstring Injury , Hamstring Injury ,",2023
1150,Loïc Badé,https://www.transfermarkt.com/loic-bade/profil/spieler/730581,19,"Thigh muscle rupture ,",2023
1151,Tanguy Nianzou,https://www.transfermarkt.com/tanguy-nianzou/profil/spieler/538996,46,"Hamstring Injury , Sprain ,",2023
1152,Marcão,https://www.transfermarkt.com/marcao/profil/spieler/439022,208,"Muscle Injury , Thigh muscle rupture , Hamstring Injury ,",2023
1153,Kike Salas,https://www.transfermarkt.com/kike-salas/profil/spieler/766583,13,"Muscle bruise ,",2023
1154,Adrià Pedrosa,https://www.transfermarkt.com/adria-pedrosa/profil/spieler/501418,522,"Groin Injury , Stomach complaints , Groin Injury ,",2023
1155,Fernando,https://www.transfermarkt.com/fernando/profil/spieler/51174,46,"Mononucleosis ,",2023
1156,Djibril Sow,https://www.transfermarkt.com/djibril-sow/profil/spieler/212723,4,"Muscular problems , Muscular problems ,",2023
1157,Joan Jordán,https://www.transfermarkt.com/joan-jordan/profil/spieler/263727,38,"Achilles tendon problems ,",2023
1158,Ivan Rakitic,https://www.transfermarkt.com/ivan-rakitic/profil/spieler/32467,10,"Flu , Flu ,",2023
1159,Suso,https://www.transfermarkt.com/suso/profil/spieler/111961,24,"Hamstring contusion , Hamstring contusion ,",2023
1160,Youssef En-Nesyri,https://www.transfermarkt.com/youssef-en-nesyri/profil/spieler/433049,16,"Hamstring contusion , Hamstring contusion ,",2023
1161,Mariano Díaz,https://www.transfermarkt.com/mariano-diaz/profil/spieler/225020,12,"Hamstring Injury ,",2023
1162,Matteo Gabbia,https://www.transfermarkt.com/matteo-gabbia/profil/spieler/323167,18,"Fever , Unknown Injury , Fever ,",2023
1163,Alfonso Pedraza,https://www.transfermarkt.com/alfonso-pedraza/profil/spieler/356197,68,"Thigh muscle rupture , Muscle Injury ,",2023
1164,Juan Foyth,https://www.transfermarkt.com/juan-foyth/profil/spieler/480763,260,"Shoulder Injury , Unknown Injury , Shoulder Injury , Unknown Injury ,",2023
1165,Étienne Capoue,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,100,"Unknown Injury , Unknown Injury ,",2023
1166,Francis Coquelin,https://www.transfermarkt.com/francis-coquelin/profil/spieler/74869,214,"Cruciate Ligament Rupture ,",2023
1167,Ilias Akhomach,https://www.transfermarkt.com/ilias-akhomach/profil/spieler/709969,7,"Sprained ankle ,",2023
1168,Gerard Moreno,https://www.transfermarkt.com/gerard-moreno/profil/spieler/177467,170,"Calf Injury , Muscle Injury , Calf Injury , Muscle Injury ,",2023
1169,Alexander Sørloth,https://www.transfermarkt.com/alexander-sorloth/profil/spieler/238407,25,"Ill , Influenza , Bruised Foot , Ill ,",2023
1170,José Luis Morales,https://www.transfermarkt.com/jose-luis-morales/profil/spieler/252677,38,"Torn Muscle Fibre ,",2023
