,Player,Player_url,Duration,Type,Season
564,Florian Baak,https://www.transfermarkt.com/florian-baak/profil/spieler/296345,5.0,"Gastric problems ,",2018
565,Maximilian Mittelstädt,https://www.transfermarkt.com/maximilian-mittelstadt/profil/spieler/282660,57.0,"Problems with the right hip flexor , Nasal Bone Fracture , Fitness , Foot Injury ,",2018
566,Marvin Plattenhardt,https://www.transfermarkt.com/marvin-plattenhardt/profil/spieler/89592,0.0,"Rest , Rest ,",2018
567,Peter Pekarik,https://www.transfermarkt.com/peter-pekarik/profil/spieler/51100,11.0,"Knock , Minor Knock ,",2018
568,Arne Maier,https://www.transfermarkt.com/arne-maier/profil/spieler/296397,35.0,"Mononucleosis , Fever , Ankle problems ,",2018
569,Vladimir Darida,https://www.transfermarkt.com/vladimir-darida/profil/spieler/179643,94.0,"Toe Injury , Fitness , Arthroscopie , Stretched Ligament , Bruised Rib , Bruise , Bruise ,",2018
570,Julius Kade,https://www.transfermarkt.com/julius-kade/profil/spieler/317735,36.0,"Torn Ankle Ligament , Torn Muscle Fibre ,",2018
571,Valentino Lazaro,https://www.transfermarkt.com/valentino-lazaro/profil/spieler/186368,59.0,"Fitness , Ruptured ankle aigament ,",2018
572,Ondrej Duda,https://www.transfermarkt.com/ondrej-duda/profil/spieler/232418,42.0,"Calf Problems , Sprained Ankle , Calf Problems , Sprained Ankle ,",2018
573,Sidney Friede,https://www.transfermarkt.com/sidney-friede/profil/spieler/282658,10.0,"Concussion , Concussion ,",2018
574,Mathew Leckie,https://www.transfermarkt.com/mathew-leckie/profil/spieler/126214,42.0,"Thigh Problems , Rest , Thigh Problems , Rest ,",2018
575,Salomon Kalou,https://www.transfermarkt.com/salomon-kalou/profil/spieler/7971,12.0,"Adductor problems , Back trouble ,",2018
576,Alexander Esswein,https://www.transfermarkt.com/alexander-esswein/profil/spieler/45662,10.0,"Cold ,",2018
577,Palkó Dárdai,https://www.transfermarkt.com/palko-dardai/profil/spieler/300508,70.0,"Torn Muscle Fibre , Back trouble , Toe Injury ,",2018
578,Davie Selke,https://www.transfermarkt.com/davie-selke/profil/spieler/178459,101.0,"Cold , Rest , Marrow bulge , Ankle Injury ,",2018
579,Vedad Ibisevic,https://www.transfermarkt.com/vedad-ibisevic/profil/spieler/21175,10.0,"Nasal Bone Fracture , Rest ,",2018
580,Stefanos Kapino,https://www.transfermarkt.com/stefanos-kapino/profil/spieler/68410,10.0,"Bruised Knee ,",2018
581,Michael Zetterer,https://www.transfermarkt.com/michael-zetterer/profil/spieler/196813,435.0,"Wirst Injury , Foot Injury , Eye Injury ,",2018
582,Milos Veljkovic,https://www.transfermarkt.com/milos-veljkovic/profil/spieler/202228,15.0,"Ankle Injury , Bruised Foot ,",2018
584,Robert Bauer,https://www.transfermarkt.com/robert-bauer/profil/spieler/179634,3.0,"Ill ,",2018
585,Sebastian Langkamp,https://www.transfermarkt.com/sebastian-langkamp/profil/spieler/39094,104.0,"Torn Muscle Fibre , Rest , Hip problems , Calf Problems , Ligament Problems , Calf Problems , Achilles tendon problems ,",2018
586,Niklas Moisander,https://www.transfermarkt.com/niklas-moisander/profil/spieler/5017,87.0,"Thigh Problems , Torn Muscle Fibre ,",2018
587,Ludwig Augustinsson,https://www.transfermarkt.com/ludwig-augustinsson/profil/spieler/170646,50.0,"Cold , Influenza , Hamstring Injury , Thigh Problems , Knee Problems ,",2018
588,Theodor Gebre Selassie,https://www.transfermarkt.com/theodor-gebre-selassie/profil/spieler/60632,14.0,"Influenza , Infection ,",2018
589,Nuri Sahin,https://www.transfermarkt.com/nuri-sahin/profil/spieler/31095,7.0,"Abdominal Influenza , Back trouble ,",2018
590,Philipp Bargfrede,https://www.transfermarkt.com/philipp-bargfrede/profil/spieler/42033,10.0,"Gastric problems , Bruised Foot , Minor Knock ,",2018
591,Ole Käuper,https://www.transfermarkt.com/ole-kauper/profil/spieler/195676,154.0,"Foot surgery ,",2018
592,Thanos Petsos,https://www.transfermarkt.com/thanos-petsos/profil/spieler/82110,50.0,"Ill ,",2018
593,Davy Klaassen,https://www.transfermarkt.com/davy-klaassen/profil/spieler/182932,15.0,"Foot Injury ,",2018
594,Kevin Möhwald,https://www.transfermarkt.com/kevin-mohwald/profil/spieler/94137,7.0,"Thigh Problems ,",2018
595,Milot Rashica,https://www.transfermarkt.com/milot-rashica/profil/spieler/291739,3.0,"Minor Knock ,",2018
596,Martin Harnik,https://www.transfermarkt.com/martin-harnik/profil/spieler/31159,32.0,"Influenza , Abdominal Influenza , Fever , Heelspur ,",2018
597,Fin Bartels,https://www.transfermarkt.com/fin-bartels/profil/spieler/36207,428.0,"Achilles tendon rupture ,",2018
598,Max Kruse,https://www.transfermarkt.com/max-kruse/profil/spieler/36182,38.0,"Adductor problems , Collarbone fracture ,",2018
599,Yuya Osako,https://www.transfermarkt.com/yuya-osako/profil/spieler/108650,54.0,"Thigh Problems , Ill , Influenza , Pneumonia , Ligament Injury ,",2018
600,Aron Jóhannsson,https://www.transfermarkt.com/aron-johannsson/profil/spieler/119169,83.0,"Ankle problems , Ankle Injury , Achilles tendon problems , Muscular problems , Knee Problems , Knee Problems ,",2018
601,Claudio Pizarro,https://www.transfermarkt.com/claudio-pizarro/profil/spieler/532,39.0,"Thigh Problems , Thigh Problems ,",2018
602,Florian Müller,https://www.transfermarkt.com/florian-muller/profil/spieler/284769,6.0,"Shoulder Injury ,",2018
603,Robin Zentner,https://www.transfermarkt.com/robin-zentner/profil/spieler/160963,115.0,"Knee Problems , Cut , Bruise , laceration , Eye Injury ,",2018
604,René Adler,https://www.transfermarkt.com/rene-adler/profil/spieler/1784,548.0,"Cartilage Damage , Influenza , Influenza , Adductor problems , Fitness , Hamstring Injury ,",2018
605,Jannik Huth,https://www.transfermarkt.com/jannik-huth/profil/spieler/160954,85.0,"Hamstring Injury , Craze in the middle finger ,",2018
606,Stefan Bell,https://www.transfermarkt.com/stefan-bell/profil/spieler/82350,70.0,"Thigh Problems , Patella problems , Minor Knock , Infection , Knee Problems ,",2018
607,Alexander Hack,https://www.transfermarkt.com/alexander-hack/profil/spieler/126281,142.0,"Fitness , Torn Muscle Fibre , Fitness , Medial Collateral Ligament Injury ,",2018
608,Niko Bungert,https://www.transfermarkt.com/niko-bungert/profil/spieler/30070,274.0,"Torn Muscle Fibre , Muscular problems , Muscular problems , Muscular problems , Ill , Fitness , Torn Muscle Fibre , Fitness , Muscular problems , Calf muscle strain , Pulled hamstring at the adductors ,",2018
609,Marin Sverko,https://www.transfermarkt.com/marin-sverko/profil/spieler/282169,56.0,"Fitness , Strain in the thigh and gluteal muscles ,",2018
610,Gaëtan Bussmann,https://www.transfermarkt.com/gaetan-bussmann/profil/spieler/127177,93.0,"Fitness , Torn Muscle Fibre , Fitness ,",2018
611,Daniel Brosinski,https://www.transfermarkt.com/daniel-brosinski/profil/spieler/43984,11.0,"Cold , Ankle problems , Minor Knock ,",2018
612,Giulio Donati,https://www.transfermarkt.com/giulio-donati/profil/spieler/88684,4.0,"Thigh Problems ,",2018
613,Jean-Philippe Gbamin,https://www.transfermarkt.com/jean-philippe-gbamin/profil/spieler/182894,70.0,"Cut , Thigh Muscle Strain , Thigh Problems ,",2018
614,Danny Latza,https://www.transfermarkt.com/danny-latza/profil/spieler/39025,196.0,"Adductor problems , Knock , Abdominal Influenza , Hamstring contusion ,",2018
615,José Rodríguez,https://www.transfermarkt.com/jose-rodriguez/profil/spieler/165012,52.0,"Torn Meniscus ,",2018
616,Levin Öztunali,https://www.transfermarkt.com/levin-oztunali/profil/spieler/168543,39.0,"Ankle Injury , Strain , Pelvis Injury ,",2018
617,Pablo de Blasis,https://www.transfermarkt.com/pablo-de-blasis/profil/spieler/75446,11.0,"Thigh Problems , Bruised Foot ,",2018
618,Alexandru Maxim,https://www.transfermarkt.com/alexandru-maxim/profil/spieler/129513,4.0,"Influenza ,",2018
619,Gerrit Holtmann,https://www.transfermarkt.com/gerrit-holtmann/profil/spieler/190289,45.0,"Back trouble , Calf Strain , Minor Knock , Dead Leg ,",2018
620,Issah Abass,https://www.transfermarkt.com/issah-abass/profil/spieler/482145,43.0,"Leg Injury ,",2018
621,Robin Quaison,https://www.transfermarkt.com/robin-quaison/profil/spieler/206542,9.0,"Muscular problems ,",2018
622,Karim Onisiwo,https://www.transfermarkt.com/karim-onisiwo/profil/spieler/119234,129.0,"Fitness , Shoulder Injury , Fitness , Bruised Rib ,",2018
623,Emil Berggreen,https://www.transfermarkt.com/emil-berggreen/profil/spieler/234375,586.0,"Muscular problems , Tonsillitis , Concussion , Thigh Problems , Muscular problems , Cruciate Ligament Rupture ,",2018
624,Aaron Seydel,https://www.transfermarkt.com/aaron-seydel/profil/spieler/187499,12.0,"Back trouble ,",2018
625,Alexander Meyer,https://www.transfermarkt.com/alexander-meyer/profil/spieler/76158,67.0,"Torn Muscle Fibre ,",2018
626,Benjamin Pavard,https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366,35.0,"Nasal Bone Fracture , Knee Injury ,",2018
627,Timo Baumgartl,https://www.transfermarkt.com/timo-baumgartl/profil/spieler/187491,39.0,"Concussion , Concussion ,",2018
628,Marc Oliver Kempf,https://www.transfermarkt.com/marc-oliver-kempf/profil/spieler/160938,162.0,"Torn Muscle Fibre , Fitness , Muscle Injury , Muscle Injury ,",2018
629,Marcin Kaminski,https://www.transfermarkt.com/marcin-kaminski/profil/spieler/129358,46.0,"Double Torn Ligament ,",2018
630,Emiliano Insúa,https://www.transfermarkt.com/emiliano-insua/profil/spieler/45599,64.0,"Fitness , laceration ,",2018
631,Holger Badstuber,https://www.transfermarkt.com/holger-badstuber/profil/spieler/54659,77.0,"Adductor problems , Adductor problems , Thigh Muscle Strain , Tear in the abductor muscle , Fitness ,",2018
632,Dennis Aogo,https://www.transfermarkt.com/dennis-aogo/profil/spieler/19354,21.0,"Muscular problems , Abdominal Influenza , Adductor problems , Adductor problems ,",2018
633,Aílton,https://www.transfermarkt.com/ailton/profil/spieler/283863,76.0,"Unknown Injury , Ankle problems , Ruptured ligaments , Muscular problems ,",2018
634,Pablo Maffeo,https://www.transfermarkt.com/pablo-maffeo/profil/spieler/251876,26.0,"Concussion , Muscular problems ,",2018
635,Andreas Beck,https://www.transfermarkt.com/andreas-beck/profil/spieler/31182,73.0,"Partial damage to the cruciate ligament ,",2018
636,Orel Mangala,https://www.transfermarkt.com/orel-mangala/profil/spieler/289592,8.0,"Calf muscle strain ,",2018
637,Berkay Özcan,https://www.transfermarkt.com/berkay-ozcan/profil/spieler/249952,4.0,"Minor Knock ,",2018
638,Gonzalo Castro,https://www.transfermarkt.com/gonzalo-castro/profil/spieler/28947,35.0,"Fitness , Torn ankle ligament ,",2018
639,Anto Grgic,https://www.transfermarkt.com/anto-grgic/profil/spieler/192637,71.0,"Unknown Injury , Unknown Injury , Ankle Injury ,",2018
640,Christian Gentner,https://www.transfermarkt.com/christian-gentner/profil/spieler/19112,56.0,"Fitness , Fracture of the orbit ,",2018
641,Roberto Massimo,https://www.transfermarkt.com/roberto-massimo/profil/spieler/431561,11.0,"Patella problems , Ill ,",2018
642,Daniel Didavi,https://www.transfermarkt.com/daniel-didavi/profil/spieler/57995,63.0,"Achilles tendon problems , Ill , Knee Problems ,",2018
643,Erik Thommy,https://www.transfermarkt.com/erik-thommy/profil/spieler/156779,49.0,"Syndesmotic ligament tear ,",2018
644,David Kopacz,https://www.transfermarkt.com/david-kopacz/profil/spieler/317739,6.0,"Bruise ,",2018
646,Anastasios Donis,https://www.transfermarkt.com/anastasios-donis/profil/spieler/243606,124.0,"Torn Muscle Fibre , Acromioclavicular Separation , Torn Muscle Fibre , Acromioclavicular Separation ,",2018
647,Chadrac Akolo,https://www.transfermarkt.com/chadrac-akolo/profil/spieler/247459,30.0,"Minor Knock , Influenza , Bruised Rib , Thigh Problems , Influenza , Thigh Muscle Strain ,",2018
649,Mario Gómez,https://www.transfermarkt.com/mario-gomez/profil/spieler/6288,44.0,"Rest , Influenza , Ankle problems , Ankle Injury ,",2018
651,Andreas Luthe,https://www.transfermarkt.com/andreas-luthe/profil/spieler/41323,19.0,"Back trouble , Abdominal Influenza ,",2018
652,Fabian Giefer,https://www.transfermarkt.com/fabian-giefer/profil/spieler/53408,63.0,"Cold , Knee Problems , Minor Knock , Cold ,",2018
654,Jeffrey Gouweleeuw,https://www.transfermarkt.com/jeffrey-gouweleeuw/profil/spieler/106405,59.0,"Ruptured intraarticular ligament initiation in knee ,",2018
655,Kevin Danso,https://www.transfermarkt.com/kevin-danso/profil/spieler/263236,74.0,"Ruptured syndesmotic ligament , Torn Ankle Ligament ,",2018
657,Jan-Ingwer Callsen-Bracker,https://www.transfermarkt.com/jan-ingwer-callsen-bracker/profil/spieler/3851,446.0,"Hamstring Injury , Infection , Fitness , Hamstring Injury , Infection , Fitness ,",2018
658,Konstantinos Stafylidis,https://www.transfermarkt.com/konstantinos-stafylidis/profil/spieler/148967,360.0,"Fractured Rib , Ill , Muscular problems , Knock , Fractured Rib ,",2018
659,Kilian Jakob,https://www.transfermarkt.com/kilian-jakob/profil/spieler/324760,116.0,"Fractured Kneecap ,",2018
660,Raphael Framberger,https://www.transfermarkt.com/raphael-framberger/profil/spieler/146163,181.0,"Ligament Injury , Knee Problems , Knee Problems ,",2018
661,Georg Teigl,https://www.transfermarkt.com/georg-teigl/profil/spieler/81698,45.0,"Ankle Injury , Tear in the abductor muscle , Back trouble ,",2018
662,Rani Khedira,https://www.transfermarkt.com/rani-khedira/profil/spieler/124410,17.0,"Thigh Problems , Abdominal Strain ,",2018
663,Daniel Baier,https://www.transfermarkt.com/daniel-baier/profil/spieler/4018,15.0,"Cold ,",2018
664,Tim Rieder,https://www.transfermarkt.com/tim-rieder/profil/spieler/111277,42.0,"Bruise , Flu , Sprained Ankle ,",2018
665,Ja-cheol Koo,https://www.transfermarkt.com/ja-cheol-koo/profil/spieler/91841,81.0,"Knock , Medial Collateral Ligament Injury , Head Injury , Cold , Concussion ,",2018
666,Felix Götze,https://www.transfermarkt.com/felix-gotze/profil/spieler/330635,521.0,"Hip Injury , Strain , Torn Muscle Fibre ,",2018
667,Jan Moravek,https://www.transfermarkt.com/jan-moravek/profil/spieler/63022,60.0,"Calf Injury , Influenza , Knee Problems , Fitness , Muscular problems ,",2018
668,Fredrik Jensen,https://www.transfermarkt.com/fredrik-jensen/profil/spieler/249157,11.0,"Ill ,",2018
669,Julian Günther-Schmidt,https://www.transfermarkt.com/julian-gunther-schmidt/profil/spieler/161079,16.0,"Plantar fascia , Thigh Muscle Strain ,",2018
670,Caiuby,https://www.transfermarkt.com/caiuby/profil/spieler/54137,7.0,"Bruise ,",2018
671,Marco Richter,https://www.transfermarkt.com/marco-richter/profil/spieler/279009,21.0,"Medial Collateral Ligament Injury ,",2018
672,André Hahn,https://www.transfermarkt.com/andre-hahn/profil/spieler/42783,16.0,"Influenza , Influenza , Minor Knock ,",2018
673,Alfred Finnbogason,https://www.transfermarkt.com/alfred-finnbogason/profil/spieler/90024,100.0,"Calf Injury , Achilles tendon problems , Muscular problems , Muscular problems , Rest ,",2018
674,Michael Gregoritsch,https://www.transfermarkt.com/michael-gregoritsch/profil/spieler/120205,14.0,"Thigh Problems , Ankle problems ,",2018
675,Sergio Córdova,https://www.transfermarkt.com/sergio-cordova/profil/spieler/377387,44.0,"Fitness , Torn ankle ligament ,",2018
676,Dong-won Ji,https://www.transfermarkt.com/dong-won-ji/profil/spieler/164265,50.0,"Knee Problems , Minor Knock , Fitness , Foot Injury ,",2018
677,Alexander Schwolow,https://www.transfermarkt.com/alexander-schwolow/profil/spieler/93763,10.0,"Bruise ,",2018
678,Mark Flekken,https://www.transfermarkt.com/mark-flekken/profil/spieler/125714,21.0,"Thigh Problems ,",2018
679,Robin Koch,https://www.transfermarkt.com/robin-koch/profil/spieler/328784,4.0,"Cold ,",2018
680,Dominique Heintz,https://www.transfermarkt.com/dominique-heintz/profil/spieler/110036,28.0,"Tendon crack ,",2018
681,Philipp Lienhart,https://www.transfermarkt.com/philipp-lienhart/profil/spieler/225657,94.0,"Fitness , Ruptured knee ligament , Fitness , Knee Injury ,",2018
682,Manuel Gulde,https://www.transfermarkt.com/manuel-gulde/profil/spieler/45683,171.0,"Fitness , Back trouble ,",2018
683,Pascal Stenzel,https://www.transfermarkt.com/pascal-stenzel/profil/spieler/195246,11.0,"Problems with the hip flexor , Cold ,",2018
684,Lukas Kübler,https://www.transfermarkt.com/lukas-kubler/profil/spieler/93604,7.0,"Bruised Knee ,",2018
685,Nicolas Höfler,https://www.transfermarkt.com/nicolas-hofler/profil/spieler/55099,55.0,"Infection , Back trouble ,",2018
686,Amir Abrashi,https://www.transfermarkt.com/amir-abrashi/profil/spieler/66005,49.0,"Infection , Fitness , Ankle Injury ,",2018
687,Mike Frantz,https://www.transfermarkt.com/mike-frantz/profil/spieler/30942,164.0,"Fitness , Medial Collateral Ligament Knee Injury ,",2018
688,Vincent Sierro,https://www.transfermarkt.com/vincent-sierro/profil/spieler/280387,74.0,"Fitness , Torn Muscle Fibre ,",2018
689,Jérôme Gondorf,https://www.transfermarkt.com/jerome-gondorf/profil/spieler/77108,67.0,"Appendectomy , Calf Problems , Ill , Influenza , Shoulder Injury , Ankle problems ,",2018
690,Patrick Kammerbauer,https://www.transfermarkt.com/patrick-kammerbauer/profil/spieler/227087,36.0,"Appendectomy ,",2018
692,Marco Terrazzino,https://www.transfermarkt.com/marco-terrazzino/profil/spieler/67869,14.0,"Influenza , Influenza ,",2018
693,Florian Kath,https://www.transfermarkt.com/florian-kath/profil/spieler/218011,5.0,"Ill ,",2018
694,Yoric Ravet,https://www.transfermarkt.com/yoric-ravet/profil/spieler/82461,122.0,"Torn Muscle Fibre , Achilles Irritation , Minor Knock , Minor Knock , Minor Knock ,",2018
695,Brandon Borrello,https://www.transfermarkt.com/brandon-borrello/profil/spieler/293592,576.0,"Cruciate Ligament Rupture , Influenza , Cruciate Ligament Rupture , Influenza ,",2018
696,Luca Waldschmidt,https://www.transfermarkt.com/luca-waldschmidt/profil/spieler/196095,26.0,"Heel pain , Ill , Ruptured intraarticular ligament initiation in the ankle ,",2018
697,Nils Petersen,https://www.transfermarkt.com/nils-petersen/profil/spieler/42936,18.0,"Knee Problems , Muscular problems ,",2018
698,Florian Niederlechner,https://www.transfermarkt.com/florian-niederlechner/profil/spieler/152963,10.0,"Minor Knock ,",2018
